matchId,slug,playerid,overs,balls,maidens,conceded,wickets,economy,runsPerBall,dots,fours,sixes,wides,noballs
829731,jean-paul-duminy,44932,3,18,0,17,4,5.66,0.94,7,0,1,1,0
829731,domnic-muthuswami,528985,2,12,0,20,0,10,1.66,6,4,0,0,0
829731,angelo-mathews,49764,4,24,0,38,1,9.5,1.58,9,5,1,0,0
829731,imran-tahir,40618,4,24,0,35,1,8.75,1.45,6,0,3,0,0
829731,amit-mishra,31107,2,12,0,14,0,7,1.16,3,0,1,0,0
829731,yuvraj-singh,36084,1,6,0,10,0,10,1.66,1,0,1,0,0
829733,umesh-yadav,376116,4,24,0,33,3,8.25,1.37,11,4,1,1,0
829733,morne-morkel,46538,4,24,0,27,2,6.75,1.12,13,2,2,0,0
829733,andre-russell,276298,4,24,0,39,2,9.75,1.62,8,3,2,2,0
829733,sunil-narine,230558,4,24,0,17,1,4.25,0.7,12,1,0,0,0
829733,piyush-chawla,32966,4,24,0,29,0,7.25,1.2,6,0,2,0,0
829733,sandeep-sharma,438362,4,24,1,25,4,6.25,1.04,15,4,0,0,0
829733,anureet-singh,376324,4,24,0,37,0,9.25,1.54,7,6,0,0,0
829733,mitchell-johnson,6033,3.5,23,0,41,1,10.69,1.78,8,5,2,0,0
829733,thisara-perera,233514,4,24,0,33,1,8.25,1.37,9,4,1,1,0
829733,axar-patel,554691,2,12,0,22,0,11,1.83,4,2,1,0,0
829735,ankit-sharma,422992,3,18,0,26,1,8.66,1.44,8,3,1,0,0
829735,chris-morris,439952,4,24,0,19,1,4.75,0.79,14,2,0,0,0
829735,pravin-tambe,587152,4,24,0,36,1,9,1.5,6,4,1,0,0
829735,deepak-hooda,497121,2,12,0,22,0,11,1.83,2,3,0,1,0
829735,james-faulkner,270484,4,24,0,26,1,6.5,1.08,12,1,1,1,0
829735,stuart-binny,27223,1,6,0,5,0,5,0.83,4,1,0,0,0
829735,shane-watson,8180,2,12,0,20,0,10,1.66,5,4,0,1,0
829735,ishwar-pandey,447439,2,12,0,12,0,6,1,6,2,0,0,0
829735,ashish-nehra,31820,4,24,0,32,0,8,1.33,7,4,0,1,0
829735,mohit-sharma,537119,4,24,0,33,0,8.25,1.37,7,2,1,0,0
829735,ravindra-jadeja,234675,4,24,0,29,1,7.25,1.2,7,0,2,0,0
829735,ravichandran-ashwin,26421,2,12,0,21,0,10.5,1.75,0,1,1,0,0
829735,dwayne-bravo,51439,2.2,14,0,30,1,12.85,2.14,3,3,2,0,0
829737,iqbal-abdulla,277237,4,24,0,35,0,8.75,1.45,10,2,2,2,0
829737,varun-aaron,360911,4,24,0,50,0,12.5,2.08,13,7,2,3,0
829737,abu-nechim,228430,4,24,0,59,0,14.75,2.45,7,5,5,1,0
829737,david-wiese,221140,4,24,0,33,4,8.25,1.37,10,6,0,1,0
829737,yuzvendra-chahal,430246,4,24,0,28,2,7,1.16,11,3,1,1,0
829737,mitchell-mcclenaghan,319439,4,24,0,43,1,10.75,1.79,12,7,1,3,2
829737,lasith-malinga,49758,4,24,1,35,1,8.75,1.45,12,3,2,2,0
829737,harbhajan-singh,29264,4,24,0,27,3,6.75,1.12,13,2,2,0,0
829737,jasprit-bumrah,625383,4,24,0,39,1,9.75,1.62,9,4,1,5,0
829737,hardik-pandya,625371,3,18,0,37,0,12.33,2.05,4,3,2,2,0
829737,kieron-pollard,230559,1,6,0,9,0,9,1.5,1,1,0,0,0
829739,umesh-yadav,376116,4,24,0,18,2,4.5,0.75,12,1,0,3,0
829739,morne-morkel,46538,4,24,0,30,2,7.5,1.25,14,4,1,2,0
829739,sunil-narine,230558,4,24,0,38,1,9.5,1.58,11,3,3,0,0
829739,andre-russell,276298,3,18,0,21,0,7,1.16,8,2,1,0,0
829739,piyush-chawla,32966,4,24,0,27,2,6.75,1.12,9,2,0,1,0
829739,yusuf-pathan,32498,1,6,0,9,0,9,1.5,0,1,0,0,0
829739,domnic-muthuswami,528985,3,18,0,18,2,6,1,12,4,0,0,0
829739,nathan-coulter-nile,261354,4,24,0,30,1,7.5,1.25,10,5,0,1,0
829739,angelo-mathews,49764,3,18,0,33,0,11,1.83,2,5,0,2,0
829739,imran-tahir,40618,4,24,0,30,1,7.5,1.25,5,2,1,0,0
829739,jean-paul-duminy,44932,1,6,0,10,0,10,1.66,2,0,1,0,0
829739,amit-mishra,31107,3.1,19,0,22,0,6.94,1.15,6,2,0,0,0
829741,sandeep-sharma,438362,4,24,0,25,1,6.25,1.04,12,1,1,3,0
829741,anureet-singh,376324,4,24,0,41,1,10.25,1.7,7,4,2,0,0
829741,mitchell-johnson,6033,4,24,0,33,1,8.25,1.37,9,5,0,1,1
829741,axar-patel,554691,4,24,0,30,2,7.5,1.25,7,1,1,1,0
829741,shivam-sharma,717201,3,18,0,44,1,14.66,2.44,3,5,2,0,0
829741,glenn-maxwell,325026,1,6,0,15,0,15,2.5,1,0,2,0,0
829741,chris-morris,439952,4,24,0,34,1,8.5,1.41,10,4,1,1,0
829741,stuart-binny,27223,2,12,0,13,0,6.5,1.08,8,1,1,0,0
829741,james-faulkner,270484,4,24,0,41,0,10.25,1.7,8,3,2,0,0
829741,pravin-tambe,587152,3,18,0,20,1,6.66,1.11,5,1,0,0,0
829741,rahul-tewatia,423838,3,18,0,31,1,10.33,1.72,6,2,2,0,0
829741,deepak-hooda,497121,3,18,0,35,1,11.66,1.94,3,1,3,0,0
829741,shane-watson,8180,1,6,0,13,0,13,2.16,0,0,1,0,0
829743,johan-botha,44149,4,24,0,26,0,6.5,1.08,9,3,0,1,0
829743,morne-morkel,46538,4,24,0,31,2,7.75,1.29,8,5,0,0,0
829743,sunil-narine,230558,4,24,0,38,0,9.5,1.58,9,2,2,0,0
829743,yusuf-pathan,32498,2,12,0,18,0,9,1.5,2,1,1,0,0
829743,umesh-yadav,376116,4,24,0,40,1,10,1.66,8,2,3,0,1
829743,piyush-chawla,32966,1,6,0,15,0,15,2.5,0,1,1,0,0
829743,andre-russell,276298,1,6,0,6,1,6,1,4,1,0,0,0
829743,dale-steyn,47492,3,18,0,24,0,8,1.33,6,2,1,0,0
829743,bhuvneshwar-kumar,326016,3,18,0,24,1,8,1.33,2,2,0,1,0
829743,praveen-kumar,30732,2,12,0,18,1,9,1.5,5,1,1,0,0
829743,karn-sharma,30288,1,6,0,5,0,5,0.83,2,0,0,0,0
829743,moises-henriques,5961,1,6,0,9,1,9,1.5,3,0,1,1,0
829743,bipul-sharma,35928,1,6,0,14,0,14,2.33,2,0,2,0,0
829743,ravi-bopara,10582,1,6,0,7,1,7,1.16,2,1,0,0,0
829745,mitchell-starc,311592,4,24,0,24,1,6,1,14,4,0,0,0
829745,yuzvendra-chahal,430246,4,24,0,40,3,10,1.66,11,2,4,0,0
829745,harshal-patel,390481,4,24,0,28,1,7,1.16,12,5,0,0,0
829745,david-wiese,221140,4,24,0,46,1,11.5,1.91,8,3,4,1,0
829745,iqbal-abdulla,277237,4,24,0,36,2,9,1.5,10,3,2,2,0
829745,ishwar-pandey,447439,4,24,0,21,1,5.25,0.87,14,2,1,0,0
829745,ashish-nehra,31820,4,24,0,10,4,2.5,0.41,15,0,0,0,0
829745,mohit-sharma,537119,4,24,0,39,0,9.75,1.62,8,3,2,0,0
829745,ravichandran-ashwin,26421,1,6,0,17,0,17,2.83,1,2,1,1,0
829745,ravindra-jadeja,234675,4,24,0,37,1,9.25,1.54,7,1,3,0,0
829745,dwayne-bravo,51439,3,18,0,25,1,8.33,1.38,6,4,0,0,0
829747,mitchell-mcclenaghan,319439,4,24,0,38,2,9.5,1.58,13,4,2,3,0
829747,lasith-malinga,49758,4,24,0,23,1,5.75,0.95,12,2,0,2,1
829747,jasprit-bumrah,625383,4,24,0,55,1,13.75,2.29,5,3,5,0,0
829747,harbhajan-singh,29264,4,24,0,34,0,8.5,1.41,5,1,2,0,0
829747,hardik-pandya,625371,2,12,0,14,0,7,1.16,4,2,0,0,0
829747,kieron-pollard,230559,2,12,0,25,0,12.5,2.08,1,1,2,1,0
829747,nathan-coulter-nile,261354,4,24,0,36,1,9,1.5,12,5,1,3,0
829747,domnic-muthuswami,528985,2,12,0,7,1,3.5,0.58,8,0,0,0,0
829747,jean-paul-duminy,44932,1,6,0,14,0,14,2.33,1,3,0,0,0
829747,angelo-mathews,49764,2,12,0,15,2,7.5,1.25,8,2,1,0,0
829747,amit-mishra,31107,4,24,0,32,2,8,1.33,8,2,1,1,0
829747,shahbaz-nadeem,31872,3,18,0,25,0,8.33,1.38,6,0,2,2,0
829747,imran-tahir,40618,4,24,0,22,3,5.5,0.91,13,1,1,2,0
829749,mitchell-starc,311592,4,24,0,22,3,5.5,0.91,13,3,0,2,0
829749,iqbal-abdulla,277237,4,24,0,28,1,7,1.16,10,1,2,1,0
829749,harshal-patel,390481,4,24,0,23,2,5.75,0.95,8,2,0,0,0
829749,yuzvendra-chahal,430246,3.1,19,0,25,2,7.89,1.31,7,2,1,0,0
829749,david-wiese,221140,4,24,0,27,0,6.75,1.12,5,2,0,0,0
829749,virat-kohli,253802,0.5,5,0,4,0,4.8,0.8,1,0,0,0,0
829749,chris-morris,439952,3,18,0,23,0,7.66,1.27,6,2,1,0,0
829749,dhawal-kulkarni,277955,4,24,0,26,0,6.5,1.08,7,2,0,0,0
829749,shane-watson,8180,3,18,0,23,1,7.66,1.27,6,1,1,0,0
829749,james-faulkner,270484,2,12,0,17,0,8.5,1.41,3,2,0,0,0
829749,pravin-tambe,587152,4,24,0,36,0,9,1.5,6,2,2,0,0
829749,deepak-hooda,497121,0.1,1,0,4,0,24,4,0,1,0,0,0
829751,trent-boult,277912,4,24,0,27,0,6.75,1.12,8,2,0,2,0
829751,bhuvneshwar-kumar,326016,4,24,0,26,3,6.5,1.08,14,3,0,4,0
829751,dale-steyn,47492,4,24,0,38,2,9.5,1.58,8,7,0,0,0
829751,praveen-kumar,30732,4,24,0,35,2,8.75,1.45,8,2,2,3,0
829751,karn-sharma,30288,4,24,0,30,1,7.5,1.25,5,2,1,0,0
829751,harbhajan-singh,29264,4,24,0,36,0,9,1.5,11,5,1,0,0
829751,mitchell-mcclenaghan,319439,4,24,0,20,3,5,0.83,13,2,0,1,0
829751,lasith-malinga,49758,4,24,1,23,4,5.75,0.95,14,3,0,0,1
829751,jagadeesha-suchith,527663,4,24,0,25,1,6.25,1.04,9,1,1,0,0
829751,vinay-kumar,35731,4,24,0,31,0,7.75,1.29,7,3,0,1,0
829753,karanveer-singh,322535,4,24,0,43,0,10.75,1.79,11,3,3,1,0
829753,sandeep-sharma,438362,4,24,0,32,0,8,1.33,11,4,1,0,0
829753,anureet-singh,376324,4,24,0,40,1,10,1.66,6,3,1,2,0
829753,mitchell-johnson,6033,4,24,0,40,0,10,1.66,10,5,1,1,1
829753,axar-patel,554691,4,24,0,35,1,8.75,1.45,8,4,1,1,0
829753,ishwar-pandey,447439,2,12,0,17,1,8.5,1.41,5,1,1,1,0
829753,ashish-nehra,31820,4,24,0,16,2,4,0.66,15,2,0,0,0
829753,mohit-sharma,537119,3,18,0,10,1,3.33,0.55,12,1,0,0,0
829753,ravindra-jadeja,234675,4,24,0,22,3,5.5,0.91,10,1,1,0,0
829753,ravichandran-ashwin,26421,4,24,0,14,2,3.5,0.58,14,0,0,1,0
829753,dwayne-bravo,51439,3,18,0,13,0,4.33,0.72,7,0,0,0,0
829757,mitchell-starc,311592,4,24,0,20,3,5,0.83,15,3,0,1,0
829757,varun-aaron,360911,4,24,0,24,2,6,1,14,2,1,3,0
829757,harshal-patel,390481,3,18,0,14,1,4.66,0.77,7,1,0,0,0
829757,david-wiese,221140,3.2,20,0,18,2,5.4,0.9,8,1,0,1,0
829757,iqbal-abdulla,277237,4,24,1,17,1,4.25,0.7,12,1,0,1,0
829757,nathan-coulter-nile,261354,3.3,21,0,30,0,8.57,1.42,10,4,1,1,0
829757,domnic-muthuswami,528985,1,6,0,14,0,14,2.33,3,2,1,0,0
829757,imran-tahir,40618,2,12,0,20,0,10,1.66,3,2,1,0,0
829757,jean-paul-duminy,44932,1,6,0,7,0,7,1.16,2,1,0,0,0
829757,amit-mishra,31107,2,12,0,25,0,12.5,2.08,2,3,1,1,0
829757,angelo-mathews,49764,1,6,0,3,0,3,0.5,3,0,0,0,0
829759,sandeep-sharma,438362,4,24,1,35,1,8.75,1.45,14,5,2,0,0
829759,mitchell-johnson,6033,4,24,0,39,2,9.75,1.62,7,5,1,0,0
829759,anureet-singh,376324,4,24,0,27,1,6.75,1.12,9,4,0,0,0
829759,murali-vijay,237095,3,18,0,16,0,5.33,0.88,3,0,0,0,0
829759,axar-patel,554691,4,24,0,25,2,6.25,1.04,8,2,0,0,0
829759,rishi-dhawan,290727,1,6,0,7,0,7,1.16,2,1,0,0,0
829759,trent-boult,277912,4,24,0,19,3,4.75,0.79,14,1,0,2,0
829759,bhuvneshwar-kumar,326016,4,24,0,23,2,5.75,0.95,12,1,1,1,0
829759,praveen-kumar,30732,4,24,0,34,1,8.5,1.41,6,4,0,2,0
829759,karn-sharma,30288,4,24,0,22,1,5.5,0.91,6,1,0,0,0
829759,moises-henriques,5961,4,24,0,30,1,7.5,1.25,5,0,1,0,0
829765,pat-cummins,489889,4,24,0,25,0,6.25,1.04,13,2,1,2,0
829765,umesh-yadav,376116,4,24,0,36,0,9,1.5,12,6,1,1,0
829765,piyush-chawla,32966,4,24,0,26,2,6.5,1.08,9,1,1,0,0
829765,brad-hogg,5681,4,24,0,18,1,4.5,0.75,9,1,0,0,0
829765,andre-russell,276298,4,24,0,26,2,6.5,1.08,12,2,0,4,0
829765,ishwar-pandey,447439,2,12,0,18,1,9,1.5,6,2,1,1,0
829765,ashish-nehra,31820,4,24,0,38,1,9.5,1.58,7,4,1,0,0
829765,mohit-sharma,537119,3,18,0,24,1,8,1.33,5,3,0,1,0
829765,ravichandran-ashwin,26421,2,12,0,5,2,2.5,0.41,8,0,0,0,0
829765,ravindra-jadeja,234675,3,18,0,11,0,3.66,0.61,10,1,0,0,0
829765,suresh-raina,33335,3,18,0,12,0,4,0.66,8,0,0,1,0
829765,dwayne-bravo,51439,3,18,0,22,3,7.33,1.22,8,2,1,0,0
829763,tim-southee,232364,4,24,0,32,2,8,1.33,12,2,2,0,1
829763,dhawal-kulkarni,277955,4,24,0,36,1,9,1.5,12,7,0,2,0
829763,james-faulkner,270484,2,12,0,26,0,13,2.16,2,5,0,1,0
829763,shane-watson,8180,3,18,0,27,0,9,1.5,6,3,0,3,1
829763,pravin-tambe,587152,3,18,0,39,0,13,2.16,2,5,1,0,0
829763,stuart-binny,27223,4,24,0,32,1,8,1.33,13,3,2,0,0
829723,pat-cummins,489889,4,24,0,54,1,13.5,2.25,8,5,3,2,0
829723,umesh-yadav,376116,2,12,0,16,1,8,1.33,8,4,0,0,0
829723,piyush-chawla,32966,4,24,0,21,1,5.25,0.87,15,4,0,0,0
829723,brad-hogg,5681,4,24,0,29,4,7.25,1.2,14,3,2,0,0
829723,yusuf-pathan,32498,2,12,0,11,0,5.5,0.91,4,1,0,0,0
829723,andre-russell,276298,4,24,0,20,2,5,0.83,11,2,0,0,0
829723,mohit-sharma,537119,4,24,0,22,1,5.5,0.91,14,2,1,0,0
829723,ashish-nehra,31820,4,24,0,36,0,9,1.5,11,3,2,3,0
829723,pawan-negi,530773,4,24,0,23,1,5.75,0.95,8,0,1,1,0
829723,ronit-more,424219,3.5,23,0,31,1,8.08,1.34,3,1,0,1,0
829723,ravindra-jadeja,234675,2,12,0,25,0,12.5,2.08,1,3,1,0,0
829723,dwayne-bravo,51439,2,12,0,27,0,13.5,2.25,2,2,2,0,0
829767,zaheer-khan,30102,4,24,0,17,2,4.25,0.7,13,2,0,0,0
829767,jean-paul-duminy,44932,4,24,0,15,1,3.75,0.62,10,0,0,0,0
829767,nathan-coulter-nile,261354,4,24,0,20,4,5,0.83,14,3,0,1,0
829767,amit-mishra,31107,2,12,0,10,1,5,0.83,5,1,0,0,0
829767,angelo-mathews,49764,3,18,0,19,0,6.33,1.05,6,2,0,1,0
829767,imran-tahir,40618,3,18,0,36,0,12,2,5,1,3,1,0
829767,sandeep-sharma,438362,3,18,0,10,0,3.33,0.55,13,0,1,0,0
829767,shardul-thakur,475281,3,18,0,38,1,12.66,2.11,6,4,2,2,0
829767,anureet-singh,376324,3,18,0,24,0,8,1.33,6,3,0,2,1
829767,thisara-perera,233514,2,12,0,22,0,11,1.83,0,3,0,0,0
829767,axar-patel,554691,2.5,17,0,23,0,8.11,1.35,3,1,1,1,0
829769,tim-southee,232364,4,24,0,36,1,9,1.5,10,5,1,0,0
829769,dhawal-kulkarni,277955,3,18,0,26,2,8.66,1.44,9,3,1,1,0
829769,rusty-theron,223642,4,24,0,40,1,10,1.66,5,4,1,2,0
829769,shane-watson,8180,3,18,0,36,0,12,2,5,3,2,0,1
829769,stuart-binny,27223,2,12,0,17,0,8.5,1.41,3,1,1,0,0
829769,ankit-sharma,422992,4,24,0,29,1,7.25,1.2,5,2,0,1,0
829769,mitchell-mcclenaghan,319439,4,24,0,31,3,7.75,1.29,10,1,2,4,0
829769,lasith-malinga,49758,4,24,0,34,1,8.5,1.41,4,2,1,0,0
829769,vinay-kumar,35731,4,24,0,39,1,9.75,1.62,6,6,0,0,1
829769,jagadeesha-suchith,527663,4,24,0,39,1,9.75,1.62,8,2,2,2,0
829769,harbhajan-singh,29264,4,24,0,34,0,8.5,1.41,6,4,0,1,0
829771,mitchell-starc,311592,2,12,0,15,1,7.5,1.25,6,1,0,3,1
829771,varun-aaron,360911,2,12,0,29,0,14.5,2.41,3,3,2,0,0
829771,harshal-patel,390481,2,12,0,22,0,11,1.83,7,2,2,1,0
829771,david-wiese,221140,2,12,0,20,1,10,1.66,3,2,1,0,0
829771,yuzvendra-chahal,430246,2,12,0,22,1,11,1.83,1,3,0,0,0
829771,pat-cummins,489889,2,12,0,18,0,9,1.5,4,1,1,2,0
829771,umesh-yadav,376116,2,12,0,31,0,15.5,2.58,2,3,2,1,0
829771,brad-hogg,5681,2,12,0,23,1,11.5,1.91,4,0,3,0,0
829771,piyush-chawla,32966,2,12,0,21,1,10.5,1.75,3,2,1,0,0
829771,andre-russell,276298,1.4,10,0,22,1,13.2,2.2,1,0,2,1,0
829773,mohit-sharma,537119,4,24,0,58,0,14.5,2.41,4,8,2,0,1
829773,ashish-nehra,31820,4,24,0,31,1,7.75,1.29,9,4,0,0,0
829773,ronit-more,424219,2,12,0,28,0,14,2.33,2,4,1,1,0
829773,suresh-raina,33335,4,24,0,29,1,7.25,1.2,10,1,2,2,0
829773,dwayne-bravo,51439,4,24,0,25,3,6.25,1.04,11,4,0,0,0
829773,pawan-negi,530773,2,12,0,20,1,10,1.66,3,2,1,0,0
829773,trent-boult,277912,4,24,0,44,0,11,1.83,6,8,0,0,0
829773,bhuvneshwar-kumar,326016,4,24,1,32,2,8,1.33,10,2,2,1,0
829773,praveen-kumar,30732,4,24,0,33,0,8.25,1.37,5,2,1,2,0
829773,moises-henriques,5961,4,24,0,20,2,5,0.83,12,2,0,1,0
829773,karn-sharma,30288,2,12,0,19,0,9.5,1.58,2,1,1,0,0
829773,ashish-reddy,389605,2,12,0,19,1,9.5,1.58,2,1,1,0,0
829775,sandeep-sharma,438362,3,18,0,24,0,8,1.33,6,4,0,0,0
829775,anureet-singh,376324,4,24,0,30,1,7.5,1.25,12,4,0,2,0
829775,mitchell-johnson,6033,4,24,0,41,1,10.25,1.7,9,4,2,0,0
829775,axar-patel,554691,3,18,0,24,0,8,1.33,3,0,1,0,0
829775,karanveer-singh,322535,4,24,0,30,1,7.5,1.25,8,3,0,0,0
829775,murali-vijay,237095,1,6,0,12,0,12,2,1,2,0,0,0
829775,glenn-maxwell,325026,1,6,0,8,0,8,1.33,3,0,1,0,0
829775,mitchell-mcclenaghan,319439,4,24,0,25,0,6.25,1.04,10,2,0,1,0
829775,lasith-malinga,49758,4,24,0,31,2,7.75,1.29,7,3,0,1,0
829775,vinay-kumar,35731,3,18,0,17,0,5.66,0.94,9,1,1,0,0
829775,jagadeesha-suchith,527663,4,24,0,33,1,8.25,1.37,6,1,2,1,0
829775,harbhajan-singh,29264,4,24,0,27,1,6.75,1.12,9,3,0,0,0
829775,kieron-pollard,230559,1,6,0,7,0,7,1.16,1,0,0,0,0
829777,zaheer-khan,30102,4,24,0,31,0,7.75,1.29,14,5,0,3,0
829777,gurinder-sandhu,499660,4,24,0,49,0,12.25,2.04,5,6,1,0,0
829777,nathan-coulter-nile,261354,4,24,0,38,1,9.5,1.58,8,2,3,0,0
829777,angelo-mathews,49764,4,24,0,27,1,6.75,1.12,9,3,0,0,0
829777,amit-mishra,31107,4,24,0,41,0,10.25,1.7,6,4,1,1,0
829777,tim-southee,232364,4,24,1,31,0,7.75,1.29,12,1,2,1,0
829777,dhawal-kulkarni,277955,4,24,0,43,2,10.75,1.79,8,6,1,3,0
829777,stuart-binny,27223,2,12,0,27,2,13.5,2.25,6,2,2,3,0
829777,shane-watson,8180,4,24,1,25,1,6.25,1.04,15,2,1,3,0
829777,james-faulkner,270484,4,24,0,22,2,5.5,0.91,10,1,0,1,0
829777,rajat-bhatia,26907,2,12,0,23,0,11.5,1.91,3,1,2,0,0
829779,mitchell-starc,311592,4,24,1,24,3,6,1,13,3,0,1,0
829779,yuzvendra-chahal,430246,4,24,0,36,1,9,1.5,7,1,3,0,0
829779,david-wiese,221140,4,24,0,29,2,7.25,1.2,9,4,0,0,0
829779,harshal-patel,390481,4,24,0,19,2,4.75,0.79,13,1,0,3,0
829779,iqbal-abdulla,277237,3,18,0,34,0,11.33,1.88,4,3,2,1,0
829779,virat-kohli,253802,1,6,0,6,0,6,1,1,0,0,0,0
829779,ishwar-pandey,447439,4,24,0,28,2,7,1.16,14,6,0,0,0
829779,ashish-nehra,31820,4,24,0,19,3,4.75,0.79,13,2,0,1,0
829779,mohit-sharma,537119,4,24,0,29,1,7.25,1.2,8,3,0,0,0
829779,ravindra-jadeja,234675,2,12,0,11,0,5.5,0.91,5,1,0,0,0
829779,pawan-negi,530773,2,12,0,19,0,9.5,1.58,4,1,1,0,0
829779,dwayne-bravo,51439,3.4,22,0,17,2,4.63,0.77,13,2,0,0,0
829781,bhuvneshwar-kumar,326016,4,24,0,42,2,10.5,1.75,8,5,1,0,0
829781,dale-steyn,47492,4,24,0,37,0,9.25,1.54,8,6,0,1,0
829781,praveen-kumar,30732,1,6,0,10,0,10,1.66,2,2,0,0,0
829781,moises-henriques,5961,3,18,0,20,1,6.66,1.11,7,2,0,0,0
829781,karn-sharma,30288,4,24,0,29,2,7.25,1.2,7,1,1,0,0
829781,bipul-sharma,35928,4,24,0,23,1,5.75,0.95,8,0,1,0,0
829781,umesh-yadav,376116,4,24,0,34,2,8.5,1.41,10,4,1,2,0
829781,andre-russell,276298,2,12,0,10,1,5,0.83,8,2,0,0,0
829781,johan-botha,44149,4,24,0,32,1,8,1.33,9,0,3,1,0
829781,brad-hogg,5681,4,24,0,17,2,4.25,0.7,10,1,0,0,0
829781,yusuf-pathan,32498,1,6,0,19,0,19,3.16,1,1,2,0,0
829781,piyush-chawla,32966,4,24,0,16,1,4,0.66,8,0,0,0,0
829781,ryan-ten-doeschate,47660,1,6,0,4,0,4,0.66,3,0,0,1,0
829783,lasith-malinga,49758,4,24,0,33,2,8.25,1.37,12,7,0,0,0
829783,mitchell-mcclenaghan,319439,4,24,0,37,0,9.25,1.54,8,3,2,1,0
829783,vinay-kumar,35731,3,18,0,31,0,10.33,1.72,5,2,2,0,0
829783,harbhajan-singh,29264,4,24,1,11,2,2.75,0.45,16,0,0,0,0
829783,jagadeesha-suchith,527663,3,18,0,24,1,8,1.33,6,2,1,0,0
829783,hardik-pandya,625371,2,12,0,13,1,6.5,1.08,7,1,1,0,0
829783,zaheer-khan,30102,4,24,0,32,1,8,1.33,9,2,1,3,0
829783,nathan-coulter-nile,261354,4,24,1,30,2,7.5,1.25,12,2,2,0,0
829783,angelo-mathews,49764,4,24,0,33,1,8.25,1.37,8,4,1,0,0
829783,yuvraj-singh,36084,1,6,0,5,0,5,0.83,2,0,0,0,0
829783,amit-mishra,31107,4,24,0,25,1,6.25,1.04,7,0,1,2,0
829783,imran-tahir,40618,2.3,15,0,27,0,10.8,1.8,4,1,2,1,0
829785,sandeep-sharma,438362,4,24,0,41,2,10.25,1.7,8,2,3,0,1
829785,mitchell-johnson,6033,4,24,0,43,0,10.75,1.79,11,4,3,2,0
829785,anureet-singh,376324,4,24,0,25,0,6.25,1.04,8,3,0,0,0
829785,glenn-maxwell,325026,2,12,0,23,0,11.5,1.91,3,1,2,1,0
829785,axar-patel,554691,4,24,0,50,1,12.5,2.08,10,3,5,2,0
829785,karanveer-singh,322535,2,12,0,41,0,20.5,3.41,1,1,5,2,0
829785,mitchell-starc,311592,4,24,0,15,4,3.75,0.62,15,0,0,2,0
829785,sreenath-aravind,290632,4,24,0,27,4,6.75,1.12,14,4,1,0,0
829785,harshal-patel,390481,2,12,0,13,1,6.5,1.08,7,1,1,0,0
829785,yuzvendra-chahal,430246,2.4,16,0,24,1,9,1.5,7,3,1,0,0
829785,david-wiese,221140,1,6,0,4,0,4,0.66,2,0,0,0,0
829787,deepak-hooda,497121,3,18,0,34,0,11.33,1.88,4,4,1,1,0
829787,chris-morris,439952,4,24,0,38,0,9.5,1.58,9,3,1,3,0
829787,dhawal-kulkarni,277955,2,12,0,19,0,9.5,1.58,6,4,0,1,0
829787,shane-watson,8180,3,18,0,36,2,12,2,5,3,2,0,0
829787,james-faulkner,270484,4,24,0,37,1,9.25,1.54,8,6,0,1,0
829787,pravin-tambe,587152,4,24,0,32,1,8,1.33,11,1,3,0,0
829787,bhuvneshwar-kumar,326016,4,24,0,44,3,11,1.83,9,6,2,0,0
829787,praveen-kumar,30732,4,24,0,40,0,10,1.66,10,3,3,0,0
829787,ishant-sharma,236779,3,18,0,25,1,8.33,1.38,9,2,2,0,0
829787,karn-sharma,30288,3,18,0,28,1,9.33,1.55,6,1,2,0,0
829787,moises-henriques,5961,3,18,0,29,1,9.66,1.61,6,5,0,1,0
829787,ravi-bopara,10582,3,18,0,22,1,7.33,1.22,6,1,1,0,0
829761,zaheer-khan,30102,4,24,0,34,1,8.5,1.41,10,6,0,2,0
829761,albie-morkel,46248,3,18,0,25,1,8.33,1.38,7,4,0,1,0
829761,jean-paul-duminy,44932,1,6,0,16,0,16,2.66,1,2,1,0,0
829761,amit-mishra,31107,4,24,0,20,1,5,0.83,14,1,1,0,0
829761,imran-tahir,40618,4,24,0,46,2,11.5,1.91,5,2,2,2,0
829761,angelo-mathews,49764,2,12,0,13,0,6.5,1.08,7,1,1,0,0
829761,yuvraj-singh,36084,2,12,0,14,1,7,1.16,4,0,1,0,0
829761,umesh-yadav,376116,4,24,0,29,0,7.25,1.2,13,5,0,3,0
829761,andre-russell,276298,4,24,0,24,1,6,1,13,2,1,1,0
829761,sunil-narine,230558,4,24,0,30,0,7.5,1.25,9,3,1,1,0
829761,piyush-chawla,32966,4,24,0,32,4,8,1.33,8,2,2,0,0
829761,brad-hogg,5681,3,18,0,27,1,9,1.5,5,1,2,0,0
829761,johan-botha,44149,1,6,0,14,0,14,2.33,0,1,1,0,0
829789,mitchell-mcclenaghan,319439,4,24,0,34,1,8.5,1.41,9,2,2,0,0
829789,marchant-de-lange,393279,4,24,1,30,0,7.5,1.25,15,4,0,2,0
829789,jagadeesha-suchith,527663,4,24,0,21,1,5.25,0.87,10,2,0,0,0
829789,vinay-kumar,35731,3,18,0,33,1,11,1.83,4,4,1,0,0
829789,harbhajan-singh,29264,4,24,0,36,1,9,1.5,6,2,2,0,0
829789,hardik-pandya,625371,1,6,0,4,0,4,0.66,2,0,0,0,0
